ganxo	gismu	gax			x_1 は x_2 （本体）の肛門	比喩的に「出口」も。 肛門 	{zargu}, {kalci}, {mabla}, {rinci}
ganzu	gismu	gaz			x_1 は x_2 を x_3 に、 x_4 （原理）に基づいて組織／編成／整頓する	x2 は組織化以前のばらばらなもの。 x3 は組織化以後の体系的なもの。 組織する 	{ciste}, {morna}, {stura}, {bilni}, {cabra}
gapci	gismu	gac			x_1 は x_2 （成分）・ x_3 （条件）の気体／ガス	x3は温度／圧力など。 気体 	{pambe}, {vacri}, {litki}, {sligu}, {danmo}, {bumru}, {cidro}, {flecu}
gapru	gismu	gap			x_1 は x_2 に対して x_3 （照合枠）における上方／上側	x3は重力など。 上 	{tsani}, {galtu}, {cnita}, {drudi}, {gacri}, {dizlo}, {farna}
garna	gismu	gar			x_1 は x_2 を支える／抑える、 x_3 （素材）のレール／線路／横木／手すり／軌条／バー	レール 	{kamju}, {grana}, {tutci}
gasnu	gismu	gau			x_1 （者）は x_2 （事）をする	「zukte」が意志に基づき目的を見据えた振舞いであるのたいし、「gasnu」は単に行動の主体性を表す。 する 	{gau}, {gunka}, {zukte}, {rinka}, {fasnu}, {jibri}, {kakne}, {pilno}
gasta	gismu	gat			x_1 は x_2 （成分）の鋼鉄／はがね	鋼鉄 	{jinme}, {molki}, {tirse}
genja	gismu	gej			x_1 は x_2 （植物／種類）の根／地下茎	比喩的に「（髪／舌／歯／指などの）付け根」「ねじ山」「始祖」も。 根 	{jamfu}, {jicmu}, {patlu}, {samcu}, {spati}, {krasi}
gento	gismu	get	ge'o		x_1 は x_2 （性質面）に関してアルゼンチン系（言語／文化／民族／地理）	アルゼンチン 	{xispo}, {ketco}, {spano}
genxu	gismu	gex			x_1 は x_2 （素材）の鉤／留め金／ホック	鉤（かぎ） 	{kruvi}, {korcu}
gerku	gismu	ger	ge'u		x_1 は x_2 （種類）のイヌ科動物（オオカミ／イエイヌ／コヨーテ／ジャッカル／リカオン／タヌキ／キツネ等）	犬 	{lorxu} (下位概念), {labno} (下位概念), {mlatu}
gerna	gismu	gen	ge'a		x_1 は x_2 （言語）の x_3 （性質）に関する文法	「係り結び（x1）は古典日本語（ x2 ）の係助詞（ x3 ）に関する文法」。 文法 	{bangu}, {stura}, {cmavo}, {jufra}
gidva	gismu	gid	gi'a		x_1 （者／物／事）は x_2 （者）を x_3 （事）について案内する	x1は案内者だが、 x2 の行動を制限／支配する指揮者（jatna）とは区別される。 案内 	{jitro}, {ralju}, {sazri}, {te} {bende}, {jatna}, {fukpi}, {morna}
gigdo	gismu	gig	gi'o		x_1 は x_2 の、 x_3 （性質）におけるギガ／十億 ［1 x_1 0**9］	ギガ 	{grake}, {mitre}, {snidu}, {stero}, {delno}, {molro}, {kelvo}, {xampo}, {gradu}, {litce}, {merli}, {centi}, {decti}, {dekto}, {femti}, {gocti}, {gotro}, {kilto}, {megdo}, {mikri}, {milti}, {nanvi}, {petso}, {picti}, {terto}, {xatsi}, {xecto}, {xexso}, {zepti}, {zetro}
ginka	gismu	gik			x_1 は x_2 （居住者）・ x_3 （所）の野営／キャンプ／仮設住居	一時的な住居全般。 キャンプ 	{dinju}, {xabju}, {zdani}
girzu	gismu	gir	gri		x_1 は x_2 （共通性質）・ x_3 （集合）・ x_4 （関係）の組／チーム	「房」「コレクション」「クラス」なども。「gunma」が動作主体としての群を焦点とするのにたいして、「girzu」は関係体としての組を表す。x3は要素／成員の並列記述となる。 組 	{bende}, {ciste}, {cmima}, {gunma}, {panra}, {cabra}, {cecmu}, {kansa}, {klesi}, {lanzu}, {liste}, {vrici}
gismu	gismu	gim	gi'u		x_1 （文字列）は x_2 （意味関係）を x_3 （項）について表す、 x_4 （形態素）からなる語根	語根 	{gimste}, {cmavo}, {cmene}, {lujvo}, {smuni}, {sumti}, {tanru}, {valsi}
glare	gismu	gla			x_1 は x_2 （基準）において熱い／暖かい／温い	熱い 	{lenku}
gleki	gismu	gek	gei		x_1 は x_2 （事）に関して嬉しい／幸せ／幸福／上機嫌	嬉しい 	{badri}, {cinmo}
gletu	gismu	let	gle		x_1 は x_2 と性交／交尾／セックスする	比喩的に「（対称物の）合体」も。 {cpanygle}=マウンティング. 性交 	{cinse}, {pinji}, {plibu}, {vibna}, {vlagi}, {mabla}, {speni}
glico	gismu	gic	gli		x_1 は x_2 （性質面）に関して英語系（言語／文化／民族／地理）	{gligu'e}=イングランド, gligli-=ブリティッシュ・イングリッシュ系, {gliglibau}=ブリティッシュ・イングリッシュ 英語 	{brito}=UK, {merko}, {sralo}, {kadno}, {skoto}
gluta	gismu	glu			x_1 は手袋／グローブ／ミトン	手袋 	{taxfu}
gocti	gismu	goc			x_1 は x_2 の、 x_3 （性質）におけるヨクト／一秭分の一 ［1 x_1 0**-24］	ヨクト 	{grake}, {mitre}, {snidu}, {stero}, {delno}, {molro}, {kelvo}, {xampo}, {gradu}, {litce}, {merli}, {centi}, {decti}, {dekto}, {femti}, {gigdo}, {gotro}, {kilto}, {megdo}, {mikri}, {milti}, {nanvi}, {petso}, {picti}, {terto}, {xatsi}, {xecto}, {xexso}, {zepti}, {zetro}
gotro	gismu	got			x_1 は x_2 の、 x_3 （性質）におけるヨタ／秭（じょ） ［1 x_1 0**24］	ヨタ 	{grake}, {mitre}, {snidu}, {stero}, {delno}, {molro}, {kelvo}, {xampo}, {gradu}, {litce}, {merli}, {centi}, {decti}, {dekto}, {femti}, {gigdo}, {gocti}, {kilto}, {megdo}, {mikri}, {milti}, {nanvi}, {petso}, {picti}, {terto}, {xatsi}, {xecto}, {xexso}, {zepti}, {zetro}
gradu	gismu	rau			x_1 （度）は x_2 （尺度）の、 x_3 （性質）を測る単位／グレード／レベル／ポイント	単位 	{ckilu}, {kantu}, {kelvo}, {merli}, {ranti}, {selci}
grake	gismu	gra			x_1 は x_2 （数）・ x_3 （基準）のグラム	グラム 	{junta}, {kilto}, {bunda}, {centi}, {decti}, {dekto}, {femti}, {gigdo}, {gocti}, {gotro}, {litce}, {megdo}, {mikri}, {milti}, {nanvi}, {petso}, {picti}, {terto}, {xatsi}, {xecto}, {xexso}, {zepti}, {zetro}
grana	gismu	ga'a			x_1 は x_2 （素材）の杖／さお／ステッキ／ロッド	杖 	{garna}
grasu	gismu	ras			x_1 は x_2 （起源）の油／鉱油／灯油／油脂／獣脂／グリース／オイル	油 	{ctile}, {matne}, {plana}
greku	gismu	rek			x_1 は x_2 （本体）の枠／骨組／構造／フレーム	枠 	{korbi}, {stura}, {tsina}, {bongu}
grusi	gismu	rus			x_1 は灰色／グレー	灰色 	{skari}, {blabi}, {xekri}, {kandi}, {carmi}
grute	gismu	rut			x_1 は x_2 （種類）の果実／フルーツ	果実 	{badna}, {dembi}, {figre}, {guzme}, {narge}, {perli}, {pilka}, {plise}, {spati}, {stagi}, {tamca}, {tsiju}, {tarbi}, {panzi}, {rorci}, {te} {pruce}, {jbari}, {nimre}
gubni	gismu	gub			x_1 は x_2 （群／共同体）のあいだで共有されている；x_1 は公共	公共 	{sivni}
gugde	gismu	gug	gu'e		x_1 は x_2 （要素／成員）・ x_3 （領域）の国	国 	{turni}, {natmi}, {jecta}, {tumla}, {tutra}, {lanci}
gumri	experimental gismu				x_1 は x_2 （種類）のキノコ；x_1 はキノコ形	茸 	{mledi}
gundi	gismu	gud			x_1 は x_2 （生産物）・ x_3 （方法）の工業／製造業	工業 	{cupra}, {fanri}, {rutni}, {zbasu}
gunka	gismu	gun	gu'a		x_1 は x_2 （動作／行動）を x_3 （目的／目標）のために働く／労働／勤務する；x_1 は労働者	働く 	{sazri}, {gasnu}, {se} {jibri}; {zukte}; {ni} {muvyselbai}, {briju}, {jibri}, {lazni}, {selfu}
gunma	gismu	gum			x_1 は x_2 （要素）からなる群／団	行為や動作について共同的となっているまとまり。 群 	{bende}, {girzu}, {pagbu}, {loi}, {lei}, {lai}, {ciste}, {cmima}, {kansa}, {tinci}
gunro	gismu	gur	gu'o		x_1 は x_2 （表面）・ x_3 （回転軸）を転がる	転がる 	{bolci}, {carna}, {jendu}, {slanu}
gunse	gismu				x_1 は x_2 （種類）のカモ科動物（カモ／ハクチョウ／ガン等）	鴨 	{cipni}
gunta	gismu	gut			x_1 は x_2 を x_3 （目的）のために攻撃／侵攻する	攻撃 	{bradi}, {damba}, {darxi}, {jamna}, {jenca}, {jursa}
gurni	gismu	gru			x_1 は x_2 （種類）の穀粒／穀物	穀物 	{bavmi}, {cunmi}, {mavji}, {maxri}, {molki}, {mraji}, {rismi}, {sobde}, {spati}, {zumri}, {nanba}, {sorgu}
guska	gismu	guk			x_1 は x_2 を x_3 から削る／こすり落とす／すりむく；x_1 は x_2 を侵食する；x_2 は腐食する／摩滅する	削る 	{balre}, {sraku}, {batci}, {canpa}, {mosra}
gusni	gismu	gus	gu'i		x_1 （エネルギー）は x_2 （対象）を x_3 （光源）に基づいて照らす；x_3 は x_2 を x_1 で照らす	x3は「ランプ」「太陽」など。 光 	{dirce}, {manku}, {solri}, {carmi}, {ctino}, {kantu}
gusta	gismu				x_1 は x_2 （飲み物／食べ物）を x_3 （客）に提供する飲食店／レストラン／カフェテリア	飲食店 	{barja}, {citka}, {kukte}, {sanmi}, {xotli}
gutci	gismu	guc			x_1 は x_2 （数）の、 x_3 を下位単位とする、 x_4 （規格圏）の尺／フィート（非メートル法／土着的な距離単位のうち短いもの）	尺 	{mitre}, {clani}, {ganra}, {condi}, {rotsu}, {rupnu}, {fepni}, {dekpu}, {minli}, {merli}, {bunda}, {kramu}
gutra	gismu				x_1 は x_2 （本体）の子宮	子宮 	{jbena}, {rorci}, {sovda}, {tarbi}, {ganti}, {mabla}
guzme	gismu	guz	zme		x_1 は x_2 （種類）のウリ科植物（カボチャ／メロン／ズッキーニ等）	メロン 	{grute}
jabre	gismu				x_1 は x_2 （動作）を x_3 （仕組）によって抑える制動装置／ブレーキ／歯止め	制動装置 	{mosra}
jadni	gismu	jad	ja'i		x_1 （物）は x_2 を装飾する；x_1 は x_2 の飾り；	飾る 	{jemna}, {dirba}, {batke}
jakne	gismu				x_1 は x_2 （原動力）・ x_3 （乗員／荷）のロケット／シャトル	「スペースシャトル」も。 ロケット 	{cecla}, {danti}, {spoja}
jalge	gismu	jag	ja'e		x_1 （事）は x_2 （事）の結果／結末；x_2 は x_1 に終結する	結果 	{se} {mukti}, {te} {zukte}, {se} {rinka}, {se} {krinu}, {se} {nibli}, {mulno}, {sumji}, {pilji}, {mekso}, {ja'e}, {ciksi}
jalna	gismu				x_1 は x_2 （資源）・ x_3 （成分）のデンプン	デンプン 	{patlu}, {samcu}
jalra	gismu				x_1 は x_2 （種類）のバッタ目昆虫（バッタ／キリギリス／コオロギ／ケラ／カマドウマ／カマキリ／ナナフシ／ゴキブリ／ガロアムシ／イナゴ／スズムシ等）	バッタ 	{cinki}, {civla}, {manti}
jamfu	gismu	jaf	jma		x_1 は x_2 （本体）の足	「tuple／脚」との違いに注意。 足 	{jicmu}, {genja}, {zbepi}, {tuple}, {jubme}, {xance}, {tamji}
jamna	gismu	jam			x_1 （群）と x_2 （群）は x_3 （題目）に関して戦争／紛争する	戦争 	{bradi}, {gunta}, {panpi}, {damba}, {darlu}
janbe	gismu	jab			x_1 は x_2 （音）を奏でる鐘／鈴／ベル／チャイム	鐘 	{zgike}, {tonga}, {desku}, {slilu}
janco	gismu	jan			x_1 は x_2 （本体）の x_3 （肢）を繋ぐ肩／骨盤	肩 	{birka}
janli	gismu	jal			x_1 は x_2 に衝突／激突する／ぶつかる	衝突 	{darxi}
jansu	gismu	jas			x_1 は x_2 （政体）・ x_3 （交渉／談判）・ x_4 （役割／目的）の外交官（大使／公使／領事）	外交官 	{jecta}, {krati}
janta	gismu	jat			x_1 は x_2 （奉仕／サービス）に関する、 x_3 （者）宛ての x_4 （者）からの請求（書）／納品書	請求 	{jdima}, {vamji}, {vecnu}, {canja}, {jerna}, {dejni}, {jbera}
jarbu	gismu				x_1 は x_2 （都市）の郊外／都市近郊	郊外 	{nurma}, {se} {tcadu}, {ve} {tcadu}
jarco	gismu	ja'o			x_1 は x_2 （性質）を x_3 （者）に見せる／表示／展示する	表示 	{tigni}, {cipra}, {zgana}, {jvinu}, {lanli}, {mipri}, {simlu}
jarki	gismu	jak			x_1 は x_2 （次元）・ x_3 （基準）において狭い	狭い 	{caxno}, {cinla}, {tordu}, {tagji}, {cinla}, {cmalu}
jaspu	gismu	jap			x_1 は x_2 （者）の、 x_3 （権限）によって x_4 （行動）を認可された旅券／パスポート	旅券 	{pikta} (上位概念), {catni}, {curmi}
jatna	gismu	ja'a			x_1 は x_2 （活動領域／権限範疇）における指揮者／指導者／首領／長／リーダー／キャプテン	x2 は指揮対象も。 指揮者 	{jitro}, {lidne}, {te} {bende}, {minde}, {ralju}, {gidva}, {bloti}
javni	gismu	jva			x_1 は x_2 （事）を x_3 （体系）において規定する法則／規則／ルール	規則 	{flalu}, {ritli}, {ja'i}, {marde}, {tcaci}, {tinbe}, {zekri}
jbama	gismu	bam			x_1 は x_2 （爆薬／爆発方法）による爆弾；x_1 には爆発性がある	爆弾 	{cecla}, {spoja}
jbari	gismu	jba			x_1 は x_2 （種類）の食用小果実／ベリー	食用小果実 	{grute}, {tsiju}, {narge}, {grute}
jbena	gismu	jbe			x_1 は x_2 （産主）による x_3 （日時）・ x_4 （所）の生まれである；x_2 は x_1 の産みの親	生まれ 	{fange}, {gutra}, {rorci}, {mamta}, {salci}, {citsi}
jbera	gismu	jer			x_1 （者）は x_2 （物）を x_3 （起源）から x_4 （期間）にわたって借りる	借りる 	{dejni}, {janta}, {zivle}
jbini	gismu	bin	bi'i		x_1 は x_2 （集合）の間に在る、 x_3 （性質）に関して；x_1 は x_2 の中間	「midju」と違い、何かに挟まれていることが特に意味される。x3は配列や力など。 間 	{se} {vasru}, {nenri}, {zvati}, {cpana}, {snuji}, {senta}, {bitmu}, {jimte}, {kuspe}, {jibni}, {lamji}, {sruri}, {vanbi}, {midju}, {cmima}, {setca}
jdari	gismu	jar			x_1 は x_2 （力）にたいして、 x_3 （環境／条件）のとき固い／硬い／堅い	「頭が固い」「岩が硬い」「口が堅い」など。 固い 	{nandu}, {ralci}, {randa}, {ranti}, {tinsa}, {sligu}, {stodi}
jdice	gismu	jdi			x_1 （者）は x_2 （命題）であると x_3 （事／状態）について決める／定める／決定する	「遠足（x3）の日時（x2）を決める」「誰が委員長を務めるか（x2）を決める」「機器不良がみられたとき（x3）にどのような対応をとるべきか／早急にメーカーに問い合わせること（x2）を決める」決める 	{pajni}, {cuxna}, {kanji}, {manri}
jdika	gismu				x_1 は x_2 （性質）に関して x_3 （数量）ほど減る	減る 	{zenba}, {mleca}, {vimcu}
jdima	gismu	di'a			量 x_1 は商品 x_2 の、買い手 x_3 に対して売り手 x_4 が設定した価格／値段	x_2 は物や事象、性質など。 商品の所有権という概念から、 x_1 として「所有権の価格」、 x_2 として「所有権が移る商品」という sumti を引き出す（意味論的により厳密に言うなら {posydi'a}, {posyseldi'a}）。 jdima の価格 x_1 は売り手 x_4 が決めるのに対して、 {friti} の条件 x_4 は受け取る者が決めても良い。 jdima の価格 x_1 は、実際の取引価格・費用に等しいとは限らない。 実際の取引価格・費用は {vecnu} の x_4 や {canja} の x_2, x_3 に相当する。 またこれらの概念は、価値を表す {vamji} とは直接関係ない。 価格 	{canja}, {friti}, {janta}, {jdini}, {kargu}, {pleji}, {dapma}; 「価値」は {vamji}; 実際の取引価格・費用は ve {vecnu}; {canja}, {fepni}, {jerna}, {jinga}, {prali}, {rupnu}, {sfasa}, {vamji}
jdini	gismu	din	di'i		x_1 は x_2 （発行源）のお金；x_1 は金融	金（かね） 	{fepni}, {jdima}, {rupnu}, {sicni}, {canja}, {rupnu}
jduli	gismu	dul	jdu		x_1 は x_2 （成分）のゼリー（状）／ゼラチン（状）／半固体	ゼリー 	{litki}, {sligu}
jecta	gismu	jec	je'a		x_1 は x_2 （領域）の政体／政府	政体 	{gugde}, {tutra}, {turni}, {natmi}, {jansu}, {lanci}, {cecmu}
jeftu	gismu	jef			x_1 は x_2 （数）・ x_3 （基準）の週	週 	{detri}, {djedi}, {masti}, {nanca}
jegvo	gismu	jeg	je'o		x_1 は x_2 （性質面）に関してアブラハム宗教系（ユダヤ教／キリスト教／イスラム教）	アブラハム 	{lijda}, {muslo}, {dadjo}, {xriso}
jelca	gismu	jel			x_1 は x_2 （温度）・ x_3 （気体）において燃える；x_1 には可燃性がある	燃える 	{fagri}, {kijno}, {sigja}, {livla}, {sacki}
jemna	gismu	jme			x_1 は x_2 （種類）・ x_3 （原石資源／起源）の宝石	宝石 	{kunra}, {rokci}, {jadni}, {dirba}, {kargu}, {krili}, {pulji}
jenca	gismu	jen			x_1 （事）は x_2 を驚愕／動転／気絶させる	「spaji」と違い、心理的衝撃が含意される。 驚愕 	{darxi}, {gunta}, {spaji}
jendu	gismu	jed			x_1 は x_2 （回転物）・ x_3 （素材）の軸／車軸／心棒／つむ／スピンドル／シャフト	軸 	{se} {carna}, {gunro}, {tutci}
jenmi	gismu	jem	jei		x_1 （群）は x_2 （群／共同体）に奉仕する、 x_3 （機動特性）の軍隊	軍隊 	{bilni}, {sonci}, {xarci}
jerna	gismu				x_1 （者）は x_2 （収益）を x_3 （行動）から稼ぐ；x_2 は x_1 の給料／報酬	稼ぐ 	{jibri}, {pleji}, {vecnu}, {cnemu}, {canja}, {jdima}, {jinga}, {prali}, {sfasa}, {janta}, {kargu}, {vamji}
jersi	gismu	je'i			x_1 は x_2 を追う／追跡する	意志や意識は必ずしも含意されない。 追う 	{kavbu}, {rivbi}, {kalte}, {lidne}
jerxo	gismu	jex			x_1 は x_2 （性質面）に関してアルジェリア系（言語／文化／民族／地理）	アルジェリア 	{friko}, {xrabo}, {muslo}, {fraso}
jesni	gismu	jes			x_1 は x_2 （素材）の針	針 	{konju}, {pijne}, {jipno}, {kinli}
jetce	gismu	je'e			x_1 は x_2 （物質）・ x_3 （噴射機構）のジェット／噴出／噴射	ジェット 	{sputu}, {vamtu}
jetnu	gismu	jet	je'u		x_1 （命題）は x_2 （認識体系）において真実／本当	tanru の修飾部として使えば「本当に～」など。 真実 	{je'u}, {stace}, {jitfa}, {fatci}, {birti}, {cfika}
jgalu	gismu	ja'u			x_1 は x_2 （本体）の爪／蹄／かぎづめ	爪 	{denci}, {jirna}, {batci}
jganu	gismu	jga			x_1 は x_2 （頂角）・ x_3 （辺）による角度；x_1 は角張っている	角度 	{kojna}, {linji}, {konju}, {mokca}
jgari	gismu	jai			x_1 は x_2 （対象本体）・ x_4 （対象箇所）を x_3 （ x_1 の部分）で掴む／握る	「抱く」も。 掴む 	{ralte}, {pencu}, {darxi}, {batke}, {rinju}
